ASNNumber;Номенклатура;Машина;Qty ASN;ДП/МП;Паллет №;Приоритет;Факт;Остаток;Часы;Статус;Приемка до;Месяц;Тип
DPS063106;Clariti 1 Day multifocal (30pk);26_022;3;ДП;6;;0;3;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS063106;MyDay Multifocal (30pk);26_022;3;ДП;6;;0;3;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS063106;WB Somofilcon A toric 56% 1 Day (30pk);26_022;78;ДП;6;;0;78;0,6;В приемке;31.08.2026;01.08.2026;Сложные
DPS063107;Biofinity multifocal (3 pk);26_022;48;ДП;2;;0;48;0,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS063107;WB Somofilcon A toric 56% 1 Day (30pk);26_022;934;ДП;2;;0;934;7,5;В приемке;31.08.2026;01.08.2026;Сложные
DPS063111;Clariti 1 Day (90pk);26_022;91;ДП;3;;90;1;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS063111;WB Fanfilcon A toric (6pk);26_022;2 544;ДП;3;;2535;9;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS063111;Diag Clariti 1day (5pk);26_022;8 018;ДП;3;;0;8 018;16,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS063113;WB Somofilcon A 56% 1 day (30pk);26_022;95;ДП;4;;0;95;0,2;В приемке;31.08.2026;01.08.2026;Сфера
DPS063113;MiSight 1 day (90pk);26_022;156;ДП;4;;0;156;0,3;В приемке;31.08.2026;01.08.2026;Сфера
DPS063113;Diag MiSight 1 day (5 pk);26_022;323;ДП;4;;0;323;0,6;В приемке;31.08.2026;01.08.2026;Сфера
DPS063113;Airway Acuos (6pk);26_022;2 020;ДП;4;;0;2 020;4,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS063113;Diag Clariti 1day (5pk);26_022;4 449;ДП;4;;0;4 449;8,9;В приемке;31.08.2026;01.08.2026;Сфера
DPS063113;WB Somofilcon A toric 56% 1 Day (30pk);26_022;1 446;ДП;4;;0;1 446;11,6;В приемке;31.08.2026;01.08.2026;Сложные
DPS063119;Diag Avaira Vitality toric (3pk);26_022;828;ДП;3;;459;369;3,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS063171;Diag Avaira Vitality (3pk);26_022;850;ДП;5;;0;850;1,7;В приемке;31.08.2026;01.08.2026;Сфера
DPS063171;WB Fanfilcon A (6pk);26_022;12 769;ДП;5;;0;12 769;25,5;В приемке;31.08.2026;01.08.2026;Сфера
DPS063171;iWear harmony (30pk);26_022;153;ДП;5;;0;153;0,3;В приемке;31.08.2026;01.08.2026;Сфера
DPS063310;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_022;210;ДП;6;;0;210;1,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS063310;Diag Avaira Vitality toric (3pk);26_022;85;ДП;6;;0;85;0,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS063310;Avaira Vitality (6pk);26_022;8 729;ДП;6;;0;8 729;17,5;В приемке;31.08.2026;01.08.2026;Сфера
DPS063310;WB Somofilcon A toric 56% 1 Day (30pk);26_022;751;ДП;6;;0;751;6,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS063347;Biofinity multifocal (3 pk);26_022;93;ДП;6;;0;93;0,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS063347;Diag Biofinity Multifocal (1pk);26_022;6 872;ДП;6;;0;6 872;137,4;В приемке;31.08.2026;01.08.2026;1pk
DPS063347;Diag Clariti 1 Day toric (5pk) (new);26_022;13;ДП;6;;0;13;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS063347;WB Stenfilcon A 54% 1 Day MD (30pk);26_022;57;ДП;6;;0;57;0,1;В приемке;31.08.2026;01.08.2026;Сфера
DPS063347;WB Omafilcon A 60% 1 Day (30pk);26_022;46;ДП;6;;0;46;0,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS182873;Diag MiSight 1 day (5 pk);26_022;6 413;МП;16,20;;0;6 413;12,8;В приемке;31.08.2026;01.08.2026;Сфера
MPS182596;Biomedics 55 Evolution (6pk);26_022;3 386;МП;7;;3386;0;0,0;Закрыто;;-;Сфера
MPS182456;MyDay (30pk)_Bespoke;26_022;7 469;МП;1,2;;0;7 469;14,9;В приемке;31.08.2026;01.08.2026;Сфера
MPS182739;Airway Premium 1 Day (30 pk);26_022;1 537;МП;15;;0;1 537;3,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS182594;MiSight 1 day (30pk);26_022;4 345;МП;6,7;;180;4 165;8,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS182635;Biomedics 55 Evolution (6pk);26_022;3 232;МП;13;;3232;0;0,0;Закрыто;;-;Сфера
MPS182638;Biomedics 55 Evolution (6pk);26_022;2 671;МП;13,15;;2303;368;0,7;В приемке;31.08.2026;01.08.2026;Сфера
MPS182694;MiSight 1 day (30pk);26_022;3 577;МП;11;;0;3 577;7,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS182709;Biomedics 55 Evolution (6pk);26_022;3 334;МП;13;;3334;0;0,0;Закрыто;;-;Сфера
MPS182703;MiSight 1 day (30pk);26_022;4 764;МП;12,15;;0;4 764;9,5;В приемке;31.08.2026;01.08.2026;Сфера
MPS182927;iWear oxygen (6pk);26_022;149;МП;16;;0;149;0,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS182982;Diag Biofinity (3pk);26_022;6 800;МП;17,18;;0;6 800;13,6;В приемке;31.08.2026;01.08.2026;Сфера
MPS182912;MyDay (30pk)_Bespoke;26_022;295;МП;16;;0;295;0,6;В приемке;31.08.2026;01.08.2026;Сфера
MPS182942;iWear oxygen (3pk);26_022;3 174;МП;16,18;;0;3 174;6,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS183037;Airway Premium 1 Day (30 pk);26_022;3 960;МП;19;;0;3 960;7,9;В приемке;31.08.2026;01.08.2026;Сфера
MPS183041;Biofinity (3pk)_Bespoke;26_022;7 544;МП;20;;0;7 544;15,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS182647;MiSight 1 day (30pk);26_022;2 567;МП;10,13;;407;2 160;4,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS182465;Biomedics 55 Evolution (6pk);26_022;4 024;МП;7;;4024;0;0,0;Закрыто;;-;Сфера
MPS182563;MiSight 1 day (30pk);26_022;8 106;МП;3,4;;0;8 106;16,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS182572;MiSight 1 day (30pk);26_022;4 674;МП;5,7;;585;4 089;8,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS182605;MiSight 1 day (30pk);26_022;3 125;МП;8;;0;3 125;6,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS182656;iWear harmony (30pk);26_022;5 301;МП;9,10;;0;5 301;10,6;В приемке;31.08.2026;01.08.2026;Сфера
MPS182724;MiSight 1 day (30pk);26_022;3 891;МП;14;;0;3 891;7,8;В приемке;31.08.2026;01.08.2026;Сфера
MPS182723;Biofinity Energys (3pk);26_022;149;МП;15;;0;149;0,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS182718;MiSight 1 day (90pk);26_022;70;МП;15;;0;70;0,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS183023;Biomedics 55 Evolution (6pk);26_022;119;МП;18;;0;119;0,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS183015;Diag Biofinity (3pk);26_022;9 077;МП;18;;0;9 077;18,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS182816;Biomedics 55 Evolution (6pk);26_022;234;МП;20;;0;234;0,5;В приемке;31.08.2026;01.08.2026;Сфера
MPS182744;Diag MiSight 1 day (5 pk);26_022;1 312;МП;15;;0;1 312;2,6;В приемке;31.08.2026;01.08.2026;Сфера
MPS182955;Biofinity (6pk)_Bespoke;26_022;3 346;МП;17;;0;3 346;6,7;В приемке;31.08.2026;01.08.2026;Сфера
DPS064636;Clariti 1 Day toric (30pk);26_023;229;ДП;12;;183;46;0,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS064636;Avaira Vitality toric (6pk);26_023;467;ДП;12;;0;467;3,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS064636;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_023;115;ДП;12;;0;115;0,9;В приемке;31.08.2026;01.08.2026;Сложные
DPS064636;WB Stenfilcon A 54% 1 Day MD (90pk);26_023;6;ДП;12;;6;0;0,0;Закрыто;;-;Сфера
DPS064636;WB Somofilcon A toric 56% 1 Day (30pk);26_023;489;ДП;12;;480;9;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064636;Biofinity Energys (3pk);26_023;28;ДП;12;;28;0;0,0;Закрыто;;-;Сфера
DPS064636;Diag Biofinity Energys (3pk);26_023;9;ДП;12;;9;0;0,0;Закрыто;;-;Сфера
DPS064636;WB Comfilcon A multifocal BF (3 pk);26_023;118;ДП;12;;0;118;0,9;В приемке;31.08.2026;01.08.2026;Сложные
DPS064636;WB Fanfilcon A toric (6pk);26_023;32;ДП;12;;0;32;0,3;В приемке;31.08.2026;01.08.2026;Сложные
DPS063962;iWear balance plus (6pk);26_023;216;ДП;6;;216;0;0,0;Закрыто;;-;Сфера
DPS063962;WB Somofilcon A toric 56% 1 Day (30pk);26_023;572;ДП;6;;570;2;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;Clariti 1 Day toric (30pk);26_023;8;ДП;10;;2;6;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;Avaira Vitality toric (6pk);26_023;3;ДП;10;;0;3;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;iWear balance plus (6pk);26_023;2;ДП;10;;0;2;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064260;WB Somofilcon A toric 56% 1 Day (30pk);26_023;20;ДП;10;;0;20;0,2;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;WB Fanfilcon A toric (6pk);26_023;2;ДП;10;;0;2;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;Biofinity multifocal (3 pk);26_023;5;ДП;10;;0;5;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;Diag MyDay Toric (5pk);26_023;10;ДП;10;;0;10;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;WB Fanfilcon A (6pk);26_023;3;ДП;10;;0;3;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064260;Diag Avaira Vitality toric (3pk);26_023;3;ДП;10;;0;3;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064260;iWear harmony (30pk);26_023;2;ДП;10;;2;0;0,0;Закрыто;;-;Сфера
DPS064260;iWear activ astigmatism (30 pk);26_023;1;ДП;10;;0;1;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064251;Clariti 1 Day (30pk)_Bespoke;26_023;2 308;ДП;9;;2283;25;0,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS183063;Diag Biofinity (3pk);26_023;8 544;МП;1;;0;8 544;17,1;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;Clariti 1 Day toric (30pk);26_023;68;ДП;10;;2;66;0,5;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_023;15;ДП;10;;0;15;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;iWear balance plus (6pk);26_023;1;ДП;10;;0;1;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;Biofinity XR (3 pk);26_023;39;ДП;10;;0;39;0,1;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;WB Stenfilcon A 54% 1 Day MD (30pk);26_023;17;ДП;10;;0;17;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;WB Somofilcon A toric 56% 1 Day (30pk);26_023;67;ДП;10;;3;64;0,5;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;Diag Biofinity Energys (3pk);26_023;7;ДП;10;;0;7;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;Biofinity multifocal (3 pk);26_023;17;ДП;10;;0;17;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;Diag MyDay Toric (5pk);26_023;23;ДП;10;;0;23;0,2;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;Diag Avaira Vitality toric (3pk);26_023;19;ДП;10;;0;19;0,2;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;iWear harmony (30pk);26_023;21;ДП;10;;0;21;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;Avaira Vitality (6pk);26_023;16;ДП;10;;0;16;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064258;MyDay Toric (30pk);26_023;2;ДП;10;;0;2;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064258;MyDay Multifocal (30pk);26_023;15;ДП;10;;0;15;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064638;Aculife One Day (30pk);26_023;2 518;ДП;12;;2501;17;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064349;Clariti 1 Day toric (30pk);26_023;28;ДП;10;;0;28;0,2;В приемке;31.08.2026;01.08.2026;Сложные
DPS064349;Diag MyDay Toric (5pk);26_023;221;ДП;10;;0;221;1,8;В приемке;31.08.2026;01.08.2026;Сложные
DPS064349;WB Fanfilcon A (6pk);26_023;1 150;ДП;10;;0;1 150;2,3;В приемке;31.08.2026;01.08.2026;Сфера
DPS064349;MyDay Toric (30pk);26_023;33;ДП;10;;0;33;0,3;В приемке;31.08.2026;01.08.2026;Сложные
DPS064349;Diag Proclear 1 day (5pk);26_023;250;ДП;10;;0;250;0,5;В приемке;31.08.2026;01.08.2026;Сфера
DPS064504;Clariti 1 Day toric (30pk);26_023;101;ДП;11;;0;101;0,8;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;Avaira Vitality toric (6pk);26_023;2 840;ДП;11;;0;2 840;22,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_023;8;ДП;11;;0;8;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;iWear balance plus (6pk);26_023;79;ДП;11;;0;79;0,2;В приемке;31.08.2026;01.08.2026;Сфера
DPS064504;MiSight 1 day (90pk);26_023;58;ДП;11;;0;58;0,1;В приемке;31.08.2026;01.08.2026;Сфера
DPS064504;Clariti 1 Day (30pk)_Bespoke;26_023;10;ДП;11;;0;10;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064504;WB Somofilcon A toric 56% 1 Day (30pk);26_023;9;ДП;11;;0;9;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;WB Fanfilcon A toric (6pk);26_023;802;ДП;11;;0;802;6,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;Diag MyDay Toric (5pk);26_023;23;ДП;11;;0;23;0,2;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;iWear harmony (30pk);26_023;19;ДП;11;;0;19;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064504;iWear activ astigmatism (30 pk);26_023;1;ДП;11;;0;1;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;MyDay Toric (30pk);26_023;6;ДП;11;;0;6;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;MyDay Multifocal (30pk);26_023;15;ДП;11;;0;15;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;Diag Clariti 1 Day toric (5pk) (new);26_023;240;ДП;11;;0;240;1,9;В приемке;31.08.2026;01.08.2026;Сложные
DPS064504;Diag Clariti 1day (5pk);26_023;431;ДП;11;;0;431;0,9;В приемке;31.08.2026;01.08.2026;Сфера
DPS064504;Diag Avaira Vitality (3pk);26_023;130;ДП;11;;0;130;0,3;В приемке;31.08.2026;01.08.2026;Сфера
DPS063960;Clariti 1 Day (30pk)_Bespoke;26_023;23 378;ДП;2,3,4,5,6;;23157;221;0,4;В приемке;31.08.2026;01.08.2026;Сфера
DPS064252;Clariti 1 Day toric (30pk);26_023;364;ДП;9;;30;334;2,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS064252;Avaira Vitality toric (6pk);26_023;50;ДП;9;;0;50;0,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS064252;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_023;21;ДП;9;;0;21;0,2;В приемке;31.08.2026;01.08.2026;Сложные
DPS064252;WB Stenfilcon A 54% 1 Day MD (90pk);26_023;60;ДП;9;;60;0;0,0;Закрыто;;-;Сфера
DPS064252;WB Stenfilcon A 54% 1 Day MD (30pk);26_023;72;ДП;9;;72;0;0,0;Закрыто;;-;Сфера
DPS064252;Diag Avaira Vitality toric (3pk);26_023;882;ДП;9;;0;882;7,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS064252;iWear harmony (30pk);26_023;57;ДП;9;;55;2;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064252;Avaira Vitality (6pk);26_023;1 874;ДП;9;;0;1 874;3,7;В приемке;31.08.2026;01.08.2026;Сфера
DPS064252;MyDay Toric (30pk);26_023;223;ДП;9;;0;223;1,8;В приемке;31.08.2026;01.08.2026;Сложные
DPS063468;Clariti 1 Day toric (30pk);26_023;798;ДП;1;;788;10;0,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS063468;WB Stenfilcon A 54% 1 Day MD (30pk);26_023;451;ДП;1;;0;451;0,9;В приемке;31.08.2026;01.08.2026;Сфера
DPS063468;WB Fanfilcon A (6pk);26_023;4 827;ДП;1;;4823;4;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS063468;Diag Clariti 1 Day toric (5pk) (new);26_023;1 244;ДП;1;;0;1 244;10,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS063468;Diag Clariti 1day (5pk);26_023;3 338;ДП;1;;0;3 338;6,7;В приемке;31.08.2026;01.08.2026;Сфера
MPS183418;Diag Biofinity (3pk);26_023;7 487;МП;5;;0;7 487;15,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064347;Clariti 1 Day (30pk)_Bespoke;26_023;10;ДП;10;;0;10;0,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS064347;Aculife One Day (30pk);26_023;2 787;ДП;10;;0;2 787;5,6;В приемке;31.08.2026;01.08.2026;Сфера
DPS064347;iWear Activ (30pk);26_023;636;ДП;10;;0;636;1,3;В приемке;31.08.2026;01.08.2026;Сфера
DPS064502;WB Somofilcon A 56% 1 day (30pk);26_023;2 067;ДП;11;;0;2 067;4,1;В приемке;31.08.2026;01.08.2026;Сфера
DPS063987;Avaira Vitality toric (6pk);26_023;73;ДП;7,8;;0;73;0,6;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_023;194;ДП;7,8;;0;194;1,6;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;Clariti 1 Day multifocal (30pk);26_023;134;ДП;7,8;;0;134;1,1;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;WB Somofilcon A toric 56% 1 Day (30pk);26_023;46;ДП;7,8;;0;46;0,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;WB Fanfilcon A toric (6pk);26_023;478;ДП;7,8;;0;478;3,8;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;Biofinity multifocal (3 pk);26_023;170;ДП;7,8;;0;170;1,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;Diag MyDay Toric (5pk);26_023;60;ДП;7,8;;0;60;0,5;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;Diag Avaira Vitality toric (3pk);26_023;338;ДП;7,8;;0;338;2,7;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;Diag Clariti 1 Day toric (5pk) (new);26_023;62;ДП;7,8;;0;62;0,5;В приемке;31.08.2026;01.08.2026;Сложные
DPS063987;Proclear 1 day (30pk);26_023;7 413;ДП;7,8;;4314;3 099;6,2;В приемке;31.08.2026;01.08.2026;Сфера
DPS063987;WB Omafilcon A 60% 1 Day (30pk);26_023;1 026;ДП;7,8;;0;1 026;2,1;В приемке;31.08.2026;01.08.2026;Сфера
DPS063987;Diag MiSight 1 day (5 pk);26_023;2 484;ДП;7,8;;0;2 484;5,0;В приемке;31.08.2026;01.08.2026;Сфера
DPS063895;Biofinity XR Toric (3pk);26_023;232;ДП;6;;231;1;0,0;В приемке;31.08.2026;01.08.2026;Сложные
DPS063496;Biofinity XR Toric (3pk);26_023;240;ДП;9;;240;0;0,0;Закрыто;;-;Сложные
MPS182905;Diag Biofinity (3pk);26_023;14 542;МП;7,8;;0;14 542;29,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS183118;Biofinity XR (3 pk);26_023;60;МП;3;;0;60;0,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS183118;Airway Premium (3pk);26_023;120;МП;3;;0;120;0,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS183053;MyDay (30pk)_Bespoke;26_023;362;МП;3;;0;362;0,7;В приемке;31.08.2026;01.08.2026;Сфера
MPS183049;Diag Biofinity (3pk);26_023;5 715;МП;1,3;;0;5 715;11,4;В приемке;31.08.2026;01.08.2026;Сфера
MPS183311;MiSight 1 day (90pk);26_023;731;МП;3,4;;0;731;1,5;В приемке;31.08.2026;01.08.2026;Сфера
MPS183324;Diag Biofinity (3pk);26_023;5 096;МП;13,14;;0;5 096;10,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS183554;Diag Biofinity (3pk);26_023;6 144;МП;7,8;;0;6 144;12,3;В приемке;31.08.2026;01.08.2026;Сфера
MPS183648;WB Stenfilcon A 54% 1 Day MD (30pk);26_023;10 796;МП;9,10,11;;0;10 796;21,6;В приемке;31.08.2026;01.08.2026;Сфера
MPS183102;Diag MyDay (5pk);26_023;14 554;МП;2,4;;0;14 554;29,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS183075;WB Stenfilcon A 54% 1 Day MD (90pk);26_023;385;МП;3;;0;385;0,8;В приемке;31.08.2026;01.08.2026;Сфера
MPS183268;Biomedics 55 Evolution (6pk);26_023;100;МП;3;;0;100;0,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS183574;MiSight 1 day (30pk);26_023;108;МП;14;;0;108;0,2;В приемке;31.08.2026;01.08.2026;Сфера
MPS183599;Biofinity XR (3 pk);26_023;58;МП;14;;0;58;0,1;В приемке;31.08.2026;01.08.2026;Сфера
MPS183658;WB Stenfilcon A 54% 1 Day MD (30pk);26_023;6 846;МП;12,13,14;;0;6 846;13,7;В приемке;31.08.2026;01.08.2026;Сфера
MPS183480;Diag Biofinity (3pk);26_023;9 700;МП;6;;0;9 700;19,4;В приемке;31.08.2026;01.08.2026;Сфера
MPS183365;iWear harmony (30pk);26_023;1 258;МП;14;;0;1 258;2,5;В приемке;31.08.2026;01.08.2026;Сфера
MPS183600;Biofinity (6pk)_Bespoke;26_023;210;МП;14;;0;210;0,4;В приемке;31.08.2026;01.08.2026;Сфера
DPS065137;Biofinity Toric (3 pk) (new);26_024;4 285;ДП;1;;0;4 285;34,3;В приемке;31.08.2026;01.08.2026;Сложные
DPS065137;WB Comfilcon A toric BF (3pk);26_024;5 077;ДП;1;;0;5 077;40,6;В приемке;31.08.2026;01.08.2026;Сложные
DPS065148;Clariti 1 Day toric (30pk);26_024;51;ДП;2;;0;51;0,4;В приемке;31.08.2026;01.08.2026;Сложные
DPS065148;Avaira Vitality toric (6pk);26_024;65;ДП;2;;0;65;0,5;В приемке;31.08.2026;01.08.2026;Сложные
DPS065176;Avaira Vitality toric (6pk);26_024;1 138;ДП;3;;0;1 138;9,1;В приемке;31.08.2026;01.08.2026;Сложные
